cell,hexagon_geometry,entity_id,city_name,city_id,orders,scraping_point_hex_centroid,zone_name,longitude,latitude
53,"POLYGON ((5681194.070559755 19935042.47518952, 5681444.070559755 19934609.462487627, 5681194.070559755 19934176.449785735, 5680694.070559755 19934176.449785735, 5680444.070559755 19934609.462487627, 5680694.070559755 19935042.47518952, 5681194.070559755 19935042.47518952))",NP_HU,Eger,23,461.0,POINT (5680944.070559754 19934609.462487627),,5680944.070559754,19934609.462487627
423,"POLYGON ((5586154.7527480675 19307178.993047573, 5586404.7527480675 19306745.98034568, 5586154.7527480675 19306312.96764379, 5585654.7527480675 19306312.96764379, 5585404.7527480675 19306745.98034568, 5585654.7527480675 19307178.993047573, 5586154.7527480675 19307178.993047573))",MJM_AT,Wels/ansfelden,263,532.0,POINT (5585904.7527480675 19306745.98034568),['Wels [3pl]'],5585904.7527480675,19306745.98034568
220,"POLYGON ((5583154.7527480675 19334025.780564837, 5583404.7527480675 19333592.767862946, 5583154.7527480675 19333159.755161054, 5582654.7527480675 19333159.755161054, 5582404.7527480675 19333592.767862946, 5582654.7527480675 19334025.780564837, 5583154.7527480675 19334025.780564837))",MJM_AT,Wels/ansfelden,263,229.0,POINT (5582904.7527480675 19333592.767862942),,5582904.7527480675,19333592.767862942
1735,"POLYGON ((4491044.626615122 19594681.21125572, 4491294.626615122 19594248.19855383, 4491044.626615122 19593815.18585194, 4490544.626615122 19593815.18585194, 4490294.626615122 19594248.19855383, 4490544.626615122 19594681.21125572, 4491044.626615122 19594681.21125572))",OP_SE,Karlskrona,223,863.0,POINT (4490794.626615122 19594248.19855383),['Karlskrona'],4490794.626615122,19594248.19855383
1046,"POLYGON ((4483544.626615122 19541853.661624976, 4483794.626615122 19541420.648923084, 4483544.626615122 19540987.636221193, 4483044.626615122 19540987.636221193, 4482794.626615122 19541420.648923084, 4483044.626615122 19541853.661624976, 4483544.626615122 19541853.661624976))",OP_SE,Karlskrona,223,126.0,POINT (4483294.626615122 19541420.648923084),['Karlshamn'],4483294.626615122,19541420.648923084
935,"POLYGON ((4482794.626615122 19572597.563459262, 4483044.626615122 19572164.55075737, 4482794.626615122 19571731.53805548, 4482294.626615122 19571731.53805548, 4482044.626615122 19572164.55075737, 4482294.626615122 19572597.563459262, 4482794.626615122 19572597.563459262))",OP_SE,Karlskrona,223,75.0,POINT (4482544.626615123 19572164.55075737),['Ronneby'],4482544.626615123,19572164.55075737
120,"POLYGON ((5811907.957371188 19252155.984439556, 5812157.957371188 19251722.971737664, 5811907.957371188 19251289.959035773, 5811407.957371188 19251289.959035773, 5811157.957371188 19251722.971737664, 5811407.957371188 19252155.984439556, 5811907.957371188 19252155.984439556))",MJM_AT,Villach,206,419.0,POINT (5811657.957371188 19251722.971737664),,5811657.957371188,19251722.971737664
58,"POLYGON ((5669904.369463455 19623826.08499675, 5670154.369463455 19623393.072294857, 5669904.369463455 19622960.059592966, 5669404.369463455 19622960.059592966, 5669154.369463455 19623393.072294857, 5669404.369463455 19623826.08499675, 5669904.369463455 19623826.08499675))",NP_HU,Mosonmagyarovar,19,955.0,POINT (5669654.369463455 19623393.07229486),['Mosonmagyarovar'],5669654.369463455,19623393.07229486
108,"POLYGON ((5591793.86161445 18866840.018087212, 5592043.86161445 18866407.00538532, 5591793.86161445 18865973.99268343, 5591293.86161445 18865973.99268343, 5591043.86161445 18866407.00538532, 5591293.86161445 18866840.018087212, 5591793.86161445 18866840.018087212))",MJM_AT,Bregenz/feldkirch/lustenau/hohenems/bludenz,231,140.0,POINT (5591543.86161445 18866407.005385324),,5591543.86161445,18866407.005385324
1524,"POLYGON ((5622543.86161445 18847354.4465021, 5622793.86161445 18846921.43380021, 5622543.86161445 18846488.421098318, 5622043.86161445 18846488.421098318, 5621793.86161445 18846921.43380021, 5622043.86161445 18847354.4465021, 5622543.86161445 18847354.4465021))",MJM_AT,Bregenz/feldkirch/lustenau/hohenems/bludenz,231,76.0,POINT (5622293.86161445 18846921.43380021),,5622293.86161445,18846921.43380021
2424,"POLYGON ((5642793.86161445 18863375.91647208, 5643043.86161445 18862942.90377019, 5642793.86161445 18862509.8910683, 5642293.86161445 18862509.8910683, 5642043.86161445 18862942.90377019, 5642293.86161445 18863375.91647208, 5642793.86161445 18863375.91647208))",MJM_AT,Bregenz/feldkirch/lustenau/hohenems/bludenz,231,121.0,POINT (5642543.86161445 18862942.903770186),['Bludenz [3pl]'],5642543.86161445,18862942.903770186
527,"POLYGON ((5600793.86161445 18857313.738645602, 5601043.86161445 18856880.72594371, 5600851.527282867 18856547.59310937, 5600181.609492386 18856642.13962049, 5600043.86161445 18856880.72594371, 5600293.86161445 18857313.738645602, 5600793.86161445 18857313.738645602))",MJM_AT,Bregenz/feldkirch/lustenau/hohenems/bludenz,231,68.0,POINT (5600550.081362336 18856933.87476013),,5600550.081362336,18856933.87476013
899,"POLYGON ((5609004.225170287 18858612.776751276, 5609078.526922644 18858490.816144846, 5609129.415341611 18858464.59334906, 5609293.86161445 18858179.764049385, 5609043.86161445 18857746.751347493, 5608543.86161445 18857746.751347493, 5608293.86161445 18858179.764049385, 5608543.86161445 18858612.776751276, 5609004.225170287 18858612.776751276))",MJM_AT,Bregenz/feldkirch/lustenau/hohenems/bludenz,231,75.0,POINT (5608791.738006528 18858176.882921174),,5608791.738006528,18858176.882921174
150,"POLYGON ((5409871.273598457 19748338.427053142, 5410121.273598457 19747905.41435125, 5409871.273598457 19747472.40164936, 5409371.273598457 19747472.40164936, 5409121.273598457 19747905.41435125, 5409371.273598457 19748338.427053142, 5409871.273598457 19748338.427053142))",DJ_CZ,Frydek mistek,233,389.0,POINT (5409621.273598456 19747905.414351255),['Frydek mistek'],5409621.273598456,19747905.414351255
91,"POLYGON ((3699613.397950624 19782766.21967956, 3699863.397950624 19782333.20697767, 3699613.397950624 19781900.194275778, 3699113.397950624 19781900.194275778, 3698863.397950624 19782333.20697767, 3699113.397950624 19782766.21967956, 3699613.397950624 19782766.21967956))",OP_SE,Sundsvall,215,750.0,POINT (3699363.3979506246 19782333.206977665),['Sundsvall'],3699363.3979506246,19782333.206977665
144,"POLYGON ((4077286.622964668 19702930.302320927, 4077536.622964668 19702497.289619036, 4077286.622964668 19702064.276917145, 4076786.622964668 19702064.276917145, 4076536.622964668 19702497.289619036, 4076786.622964668 19702930.302320927, 4077286.622964668 19702930.302320927))",OP_SE,Eskilstuna,206,708.0,POINT (4077036.622964668 19702497.289619036),['Eskilstuna'],4077036.622964668,19702497.289619036
90,"POLYGON ((3586091.106238627 19640980.470639527, 3586341.106238627 19640547.457937635, 3586091.106238627 19640114.445235744, 3585591.106238627 19640114.445235744, 3585341.106238627 19640547.457937635, 3585591.106238627 19640980.470639527, 3586091.106238627 19640980.470639527))",OP_SE,Ostersund,216,655.0,POINT (3585841.106238628 19640547.457937635),['Ostersund'],3585841.106238628,19640547.457937635
170,"POLYGON ((2817929.905734936 19913885.483526733, 2818179.905734936 19913452.47082484, 2817929.905734936 19913019.45812295, 2817429.905734936 19913019.45812295, 2817179.905734936 19913452.47082484, 2817429.905734936 19913885.483526733, 2817929.905734936 19913885.483526733))",FO_NO,Tromso,202,375.0,POINT (2817679.905734936 19913452.470824845),,2817679.905734936,19913452.470824845
50,"POLYGON ((5420556.633234298 19345298.051859923, 5420806.633234298 19344865.03915803, 5420556.633234298 19344432.02645614, 5420056.633234298 19344432.02645614, 5419806.633234298 19344865.03915803, 5420056.633234298 19345298.051859923, 5420556.633234298 19345298.051859923))",DJ_CZ,Pisek,236,711.0,POINT (5420306.633234298 19344865.039158028),['Pisek'],5420306.633234298,19344865.039158028
324,"POLYGON ((3821866.8637407767 20046664.180857565, 3822116.8637407767 20046231.168155674, 3821866.8637407767 20045798.155453783, 3821366.8637407767 20045798.155453783, 3821116.8637407767 20046231.168155674, 3821366.8637407767 20046664.180857565, 3821866.8637407767 20046664.180857565))",PO_FI,Pori,206,552.0,POINT (3821616.8637407776 20046231.168155674),['Pori'],3821616.8637407776,20046231.168155674
148,"POLYGON ((4332717.759311775 19371773.196008615, 4332967.759311775 19371340.183306724, 4332717.759311775 19370907.170604832, 4332217.759311775 19370907.170604832, 4331967.759311775 19371340.183306724, 4332217.759311775 19371773.196008615, 4332717.759311775 19371773.196008615))",OP_SE,Varberg,225,579.0,POINT (4332467.759311775 19371340.183306724),,4332467.759311775,19371340.183306724
54,"POLYGON ((5819473.879660826 19565402.429791503, 5819723.879660826 19564969.41708961, 5819473.879660826 19564536.40438772, 5818973.879660826 19564536.40438772, 5818723.879660826 19564969.41708961, 5818973.879660826 19565402.429791503, 5819473.879660826 19565402.429791503))",NP_HU,Zalaegerszeg,20,593.0,POINT (5819223.879660826 19564969.417089608),['Zalaegerszeg'],5819223.879660826,19564969.417089608
119,"POLYGON ((3618969.5892572016 20378347.570674025, 3619219.5892572016 20377914.557972133, 3618969.5892572016 20377481.54527024, 3618469.5892572016 20377481.54527024, 3618219.5892572016 20377914.557972133, 3618469.5892572016 20378347.570674025, 3618969.5892572016 20378347.570674025))",PO_FI,Kuopio,201,702.0,POINT (3618719.589257202 20377914.557972137),['Kuopio'],3618719.589257202,20377914.557972137
85,"POLYGON ((5602507.9786432125 19465467.65854592, 5602757.9786432125 19465034.645844027, 5602507.9786432125 19464601.633142136, 5602007.9786432125 19464601.633142136, 5601757.9786432125 19465034.645844027, 5602007.9786432125 19465467.65854592, 5602507.9786432125 19465467.65854592))",MJM_AT,Stpoelten,205,436.0,POINT (5602257.9786432125 19465034.645844027),['St poelten [3pl]'],5602257.9786432125,19465034.645844027
86,"POLYGON ((4494594.850520069 19487286.932526894, 4494844.850520069 19486853.919825003, 4494594.850520069 19486420.90712311, 4494094.850520069 19486420.90712311, 4493844.850520069 19486853.919825003, 4494094.850520069 19487286.932526894, 4494594.850520069 19487286.932526894))",OP_SE,Kristianstad,211,887.0,POINT (4494344.850520069 19486853.919825),,4494344.850520069,19486853.919825
56,"POLYGON ((4161078.142338519 19729365.00993088, 4161328.142338519 19728931.997228988, 4161078.142338519 19728498.984527096, 4160578.142338519 19728498.984527096, 4160328.142338519 19728931.997228988, 4160578.142338519 19729365.00993088, 4161078.142338519 19729365.00993088))",OP_SE,Nykoping,18,609.0,POINT (4160828.142338519 19728931.997228988),['Nykoping'],4160828.142338519,19728931.997228988
45,"POLYGON ((5232558.466428853 19468956.966417216, 5232808.466428853 19468523.953715324, 5232558.466428853 19468090.941013433, 5232058.466428853 19468090.941013433, 5231808.466428853 19468523.953715324, 5232058.466428853 19468956.966417216, 5232558.466428853 19468956.966417216))",DJ_CZ,Jablonec nad nisou,228,470.0,POINT (5232308.466428853 19468523.95371532),['Jablonec nad nisou'],5232308.466428853,19468523.95371532
137,"POLYGON ((5820027.999395614 19691658.33223658, 5820277.999395614 19691225.31953469, 5820027.999395614 19690792.306832798, 5819527.999395614 19690792.306832798, 5819277.999395614 19691225.31953469, 5819527.999395614 19691658.33223658, 5820027.999395614 19691658.33223658))",NP_HU,Siofok,31,436.0,POINT (5819777.999395613 19691225.31953469),['Siofok'],5819777.999395613,19691225.31953469
51,"POLYGON ((4958650.0491281 19352345.425645214, 4958900.0491281 19351912.412943322, 4958650.0491281 19351479.40024143, 4958150.0491281 19351479.40024143, 4957900.0491281 19351912.412943322, 4958150.0491281 19352345.425645214, 4958650.0491281 19352345.425645214))",FP_DE,Berlin,10,3988.0,POINT (4958400.0491281 19351912.412943322),['Mitte'],4958400.0491281,19351912.412943322
127,"POLYGON ((5432847.899993541 19628423.325087808, 5433097.899993541 19627990.312385917, 5432847.899993541 19627557.299684025, 5432347.899993541 19627557.299684025, 5432097.899993541 19627990.312385917, 5432347.899993541 19628423.325087808, 5432847.899993541 19628423.325087808))",DJ_CZ,Prostejov,237,349.0,POINT (5432597.899993541 19627990.312385917),['Prostejov'],5432597.899993541,19627990.312385917
119,"POLYGON ((5667113.267110318 19519437.40671535, 5667363.267110318 19519004.394013457, 5667113.267110318 19518571.381311566, 5666613.267110318 19518571.381311566, 5666363.267110318 19519004.394013457, 5666613.267110318 19519437.40671535, 5667113.267110318 19519437.40671535))",MJM_AT,Wiener neustadt,253,452.0,POINT (5666863.267110319 19519004.394013457),['Wiener neustadt [3pl]'],5666863.267110319,19519004.394013457
162,"POLYGON ((5609804.207476003 19709344.048732545, 5610054.207476003 19708911.036030654, 5609804.207476003 19708478.023328763, 5609304.207476003 19708478.023328763, 5609054.207476003 19708911.036030654, 5609304.207476003 19709344.048732545, 5609804.207476003 19709344.048732545))",FP_SK,Nitra,10,269.0,POINT (5609554.207476002 19708911.036030654),['Nitra'],5609554.207476002,19708911.036030654
260869,"POLYGON ((5229475.685145809 19412714.79330395, 5229725.685145809 19412281.78060206, 5229475.685145809 19411848.76790017, 5228975.685145809 19411848.76790017, 5228725.685145809 19412281.78060206, 5228975.685145809 19412714.79330395, 5229475.685145809 19412714.79330395))",DJ_CZ,Ceska lipa,204,463.0,POINT (5229225.685145809 19412281.780602064),,5229225.685145809,19412281.780602064
64,"POLYGON ((4499464.587737447 19385257.802089415, 4499714.587737447 19384824.789387524, 4499464.587737447 19384391.776685633, 4498964.587737447 19384391.776685633, 4498714.587737447 19384824.789387524, 4498964.587737447 19385257.802089415, 4499464.587737447 19385257.802089415))",OP_SE,Landskrona,235,954.0,POINT (4499214.587737446 19384824.789387528),['Landskrona'],4499214.587737446,19384824.789387528
89,"POLYGON ((4526995.36564368 19192652.500349335, 4527245.36564368 19192219.487647444, 4526995.36564368 19191786.474945553, 4526495.36564368 19191786.474945553, 4526245.36564368 19192219.487647444, 4526495.36564368 19192652.500349335, 4526995.36564368 19192652.500349335))",HN_DK,Odense,3,310.0,POINT (4526745.36564368 19192219.487647448),,4526745.36564368,19192219.487647448
52,"POLYGON ((4429200.284797471 19657467.846881054, 4429450.284797471 19657034.834179163, 4429200.284797471 19656601.82147727, 4428700.284797471 19656601.82147727, 4428450.284797471 19657034.834179163, 4428700.284797471 19657467.846881054, 4429200.284797471 19657467.846881054))",OP_SE,Kalmar,210,442.0,POINT (4428950.28479747 19657034.834179163),,4428950.28479747,19657034.834179163
212,"POLYGON ((3618243.749342887 20032859.35751284, 3618493.749342887 20032426.344810948, 3618243.749342887 20031993.332109056, 3617743.749342887 20031993.332109056, 3617493.749342887 20032426.344810948, 3617743.749342887 20032859.35751284, 3618243.749342887 20032859.35751284))",PO_FI,Vaasa,216,487.0,POINT (3617993.749342887 20032426.344810948),['Vaasa'],3617993.749342887,20032426.344810948
83,"POLYGON ((5816732.78303104 19784008.291837838, 5816982.78303104 19783575.279135946, 5816732.78303104 19783142.266434055, 5816232.78303104 19783142.266434055, 5815982.78303104 19783575.279135946, 5816232.78303104 19784008.291837838, 5816732.78303104 19784008.291837838))",NP_HU,Dunaujvaros,24,664.0,POINT (5816482.78303104 19783575.27913595),['Dunaujvaros'],5816482.78303104,19783575.27913595
56,"POLYGON ((5455920.316944552 19423505.67058089, 5456170.316944552 19423072.657879, 5455920.316944552 19422639.645177107, 5455420.316944552 19422639.645177107, 5455170.316944552 19423072.657879, 5455420.316944552 19423505.67058089, 5455920.316944552 19423505.67058089))",DJ_CZ,Jindrichuv hradec,253,444.0,POINT (5455670.316944551 19423072.657879),,5455670.316944551,19423072.657879
86,"POLYGON ((5900710.336398786 19657889.645840153, 5900960.336398786 19657456.63313826, 5900710.336398786 19657023.62043637, 5900210.336398786 19657023.62043637, 5899960.336398786 19657456.63313826, 5900210.336398786 19657889.645840153, 5900710.336398786 19657889.645840153))",NP_HU,Kaposvar,28,553.0,POINT (5900460.336398785 19657456.63313826),,5900460.336398785,19657456.63313826
115,"POLYGON ((5332672.88274266 19459160.599936385, 5332922.88274266 19458727.587234493, 5332672.88274266 19458294.574532602, 5332172.88274266 19458294.574532602, 5331922.88274266 19458727.587234493, 5332172.88274266 19459160.599936385, 5332672.88274266 19459160.599936385))",DJ_CZ,Kolin,226,487.0,POINT (5332422.88274266 19458727.587234493),['Kolin'],5332422.88274266,19458727.587234493
5387,"POLYGON ((5608654.7527480675 19343635.05508547, 5608904.7527480675 19343202.042383578, 5608654.7527480675 19342769.029681686, 5608154.7527480675 19342769.029681686, 5607904.7527480675 19343202.042383578, 5608154.7527480675 19343635.05508547, 5608654.7527480675 19343635.05508547))",MJM_AT,Steyr,216,247.0,POINT (5608404.7527480675 19343202.042383578),['Steyr [3pl]'],5608404.7527480675,19343202.042383578
263,"POLYGON ((3655866.5164875933 20103874.281542186, 3656116.5164875933 20103441.268840294, 3655866.5164875933 20103008.256138403, 3655366.5164875933 20103008.256138403, 3655116.5164875933 20103441.268840294, 3655366.5164875933 20103874.281542186, 3655866.5164875933 20103874.281542186))",PO_FI,Seinajoki,213,327.0,POINT (3655616.5164875938 20103441.268840294),['Seinajoki'],3655616.5164875938,20103441.268840294
134,"POLYGON ((4313771.908117313 19807499.416553557, 4314021.908117313 19807066.403851666, 4313771.908117313 19806633.391149774, 4313271.908117313 19806633.391149774, 4313021.908117313 19807066.403851666, 4313271.908117313 19807499.416553557, 4313771.908117313 19807499.416553557))",OP_SE,Visby,222,494.0,POINT (4313521.908117313 19807066.403851666),['Visby'],4313521.908117313,19807066.403851666
108,"POLYGON ((3085299.730068982 19690702.21744451, 3085549.730068982 19690269.204742618, 3085299.730068982 19689836.192040727, 3084799.730068982 19689836.192040727, 3084549.730068982 19690269.204742618, 3084799.730068982 19690702.21744451, 3085299.730068982 19690702.21744451))",FO_NO,Bodo,215,522.0,POINT (3085049.7300689826 19690269.204742618),['Bodo'],3085049.7300689826,19690269.204742618
99,"POLYGON ((3924829.826501542 18983487.186363302, 3925079.826501542 18983054.17366141, 3924829.826501542 18982621.16095952, 3924329.826501542 18982621.16095952, 3924079.826501542 18983054.17366141, 3924329.826501542 18983487.186363302, 3924829.826501542 18983487.186363302))",FO_NO,Haugesund,213,435.0,POINT (3924579.8265015427 18983054.17366141),['Haugesund'],3924579.8265015427,18983054.17366141
335,"POLYGON ((4015268.4980573836 19324957.836749032, 4015518.4980573836 19324524.82404714, 4015268.4980573836 19324091.81134525, 4014768.4980573836 19324091.81134525, 4014518.4980573836 19324524.82404714, 4014768.4980573836 19324957.836749032, 4015268.4980573836 19324957.836749032))",FO_NO,Moss,216,154.0,POINT (4015018.4980573836 19324524.824047137),['Moss'],4015018.4980573836,19324524.824047137
112,"POLYGON ((5866227.430397348 20007986.48725103, 5866477.430397348 20007553.474549137, 5866227.430397348 20007120.461847246, 5865727.430397348 20007120.461847246, 5865477.430397348 20007553.474549137, 5865727.430397348 20007986.48725103, 5866227.430397348 20007986.48725103))",NP_HU,Bekescsaba,30,365.0,POINT (5865977.430397348 20007553.474549137),['Bekescsaba'],5865977.430397348,20007553.474549137
173,"POLYGON ((5510583.616686688 19930459.964480042, 5510833.616686688 19930026.95177815, 5510583.616686688 19929593.93907626, 5510083.616686688 19929593.93907626, 5509833.616686688 19930026.95177815, 5510083.616686688 19930459.964480042, 5510583.616686688 19930459.964480042))",FP_SK,Poprad,7,370.0,POINT (5510333.616686689 19930026.95177815),['Poprad'],5510333.616686689,19930026.95177815
49,"POLYGON ((4278741.866286186 19368509.580950297, 4278991.866286186 19368076.568248406, 4278741.866286186 19367643.555546515, 4278241.866286186 19367643.555546515, 4277991.866286186 19368076.568248406, 4278241.866286186 19368509.580950297, 4278741.866286186 19368509.580950297))",OP_SE,Kungsbacka,226,555.0,POINT (4278491.8662861865 19368076.56824841),['Kungsbacka'],4278491.8662861865,19368076.56824841
31,"POLYGON ((5350261.196930311 19512559.67159784, 5350511.196930311 19512126.658895947, 5350261.196930311 19511693.646194056, 5349761.196930311 19511693.646194056, 5349511.196930311 19512126.658895947, 5349761.196930311 19512559.67159784, 5350261.196930311 19512559.67159784))",DJ_CZ,Chrudim,214,404.0,POINT (5350011.196930311 19512126.658895947),['Chrudim'],5350011.196930311,19512126.658895947
74,"POLYGON ((5698856.658349813 19889745.842814095, 5699106.658349813 19889312.830112204, 5698856.658349813 19888879.817410313, 5698356.658349813 19888879.817410313, 5698106.658349813 19889312.830112204, 5698356.658349813 19889745.842814095, 5698856.658349813 19889745.842814095))",NP_HU,Gyongyos,21,517.0,POINT (5698606.658349813 19889312.830112204),['Gyongyos'],5698606.658349813,19889312.830112204
25,"POLYGON ((4227431.325636521 19410086.74719078, 4227681.325636521 19409653.73448889, 4227431.325636521 19409220.721787, 4226931.325636521 19409220.721787, 4226681.325636521 19409653.73448889, 4226931.325636521 19410086.74719078, 4227431.325636521 19410086.74719078))",OP_SE,Alingsas,229,407.0,POINT (4227181.325636521 19409653.734488893),['Alingsas'],4227181.325636521,19409653.734488893
53,"POLYGON ((5364925.919536014 19341556.269662023, 5365175.919536014 19341123.25696013, 5364925.919536014 19340690.24425824, 5364425.919536014 19340690.24425824, 5364175.919536014 19341123.25696013, 5364425.919536014 19341556.269662023, 5364925.919536014 19341556.269662023))",DJ_CZ,Pribram,227,498.0,POINT (5364675.919536015 19341123.25696013),['Pribram'],5364675.919536015,19341123.25696013
264,"POLYGON ((3875700.514785933 20212696.30089323, 3875950.514785933 20212263.288191337, 3875700.514785933 20211830.275489446, 3875200.514785933 20211830.275489446, 3874950.514785933 20212263.288191337, 3875200.514785933 20212696.30089323, 3875700.514785933 20212696.30089323))",PO_FI,Hameenlinna,210,303.0,POINT (3875450.514785933 20212263.288191337),['Hameenlinna'],3875450.514785933,20212263.288191337
115,"POLYGON ((3865387.365604771 20028478.705960363, 3865637.365604771 20028045.69325847, 3865387.365604771 20027612.68055658, 3864887.365604771 20027612.68055658, 3864637.365604771 20028045.69325847, 3864887.365604771 20028478.705960363, 3865387.365604771 20028478.705960363))",PO_FI,Rauma,220,428.0,POINT (3865137.365604771 20028045.69325847),,3865137.365604771,20028045.69325847
123,"POLYGON ((4451745.654676893 19396611.457943246, 4451995.654676893 19396178.445241354, 4451745.654676893 19395745.432539463, 4451245.654676893 19395745.432539463, 4450995.654676893 19396178.445241354, 4451245.654676893 19396611.457943246, 4451745.654676893 19396611.457943246))",OP_SE,Angelholm,239,904.0,POINT (4451495.654676893 19396178.445241354),['Angelholm'],4451495.654676893,19396178.445241354
420,"POLYGON ((4045008.7288199994 19286836.999176808, 4045258.7288199994 19286403.986474916, 4045008.7288199994 19285970.973773025, 4044508.7288199994 19285970.973773025, 4044258.7288199994 19286403.986474916, 4044508.7288199994 19286836.999176808, 4045008.7288199994 19286836.999176808))",FO_NO,Sandefjord,207,281.0,POINT (4044758.728819999 19286403.986474913),['Sandefjord'],4044758.728819999,19286403.986474913
60,"POLYGON ((3343210.3579626037 20022569.63595319, 3343460.3579626037 20022136.6232513, 3343210.3579626037 20021703.61054941, 3342710.3579626037 20021703.61054941, 3342460.3579626037 20022136.6232513, 3342710.3579626037 20022569.63595319, 3343210.3579626037 20022569.63595319))",OP_SE,Pitea,231,896.0,POINT (3342960.3579626037 20022136.6232513),['Pitea'],3342960.3579626037,20022136.6232513
56,"POLYGON ((4038498.5065024653 19848661.751657106, 4038748.5065024653 19848228.738955215, 4038498.5065024653 19847795.726253323, 4037998.5065024653 19847795.726253323, 4037748.5065024653 19848228.738955215, 4037998.5065024653 19848661.751657106, 4038498.5065024653 19848661.751657106))",OP_SE,Norrtalje,242,521.0,POINT (4038248.5065024663 19848228.738955215),['Norrtalje'],4038248.5065024663,19848228.738955215
164,"POLYGON ((5480407.0900795385 19781649.60634854, 5480657.0900795385 19781216.59364665, 5480407.0900795385 19780783.580944758, 5479907.0900795385 19780783.580944758, 5479657.0900795385 19781216.59364665, 5479907.0900795385 19781649.60634854, 5480407.0900795385 19781649.60634854))",FP_SK,Zilina,6,214.0,POINT (5480157.090079538 19781216.593646653),['Zilina'],5480157.090079538,19781216.593646653
67,"POLYGON ((4373154.1658111485 19151869.74913484, 4373404.1658111485 19151436.736432947, 4373154.1658111485 19151003.723731056, 4372654.1658111485 19151003.723731056, 4372404.1658111485 19151436.736432947, 4372654.1658111485 19151869.74913484, 4373154.1658111485 19151869.74913484))",HN_DK,Viborg,12,396.0,POINT (4372904.165811149 19151436.736432947),['Viborg'],4372904.165811149,19151436.736432947
342,"POLYGON ((3636348.171973032 20501678.62850751, 3636598.171973032 20501245.61580562, 3636348.171973032 20500812.603103727, 3635848.171973032 20500812.603103727, 3635598.171973032 20501245.61580562, 3635848.171973032 20501678.62850751, 3636348.171973032 20501678.62850751))",PO_FI,Joensuu,214,242.0,POINT (3636098.1719730324 20501245.61580562),['Joensuu'],3636098.1719730324,20501245.61580562
77,"POLYGON ((5327115.986258489 19351567.297141217, 5327365.986258489 19351134.284439325, 5327115.986258489 19350701.271737434, 5326615.986258489 19350701.271737434, 5326365.986258489 19351134.284439325, 5326615.986258489 19351567.297141217, 5327115.986258489 19351567.297141217))",DJ_CZ,Beroun,225,391.0,POINT (5326865.98625849 19351134.28443932),['Beroun'],5326865.98625849,19351134.28443932
333,"POLYGON ((3523164.0779086105 20115752.135602213, 3523414.0779086105 20115319.122900322, 3523164.0779086105 20114886.11019843, 3522664.0779086105 20114886.11019843, 3522414.0779086105 20115319.122900322, 3522664.0779086105 20115752.135602213, 3523164.0779086105 20115752.135602213))",PO_FI,Kokkola,219,276.0,POINT (3522914.0779086105 20115319.122900322),,3522914.0779086105,20115319.122900322
220,"POLYGON ((3189035.3524026596 20227361.0919815, 3189285.3524026596 20226928.07927961, 3189035.3524026596 20226495.066577718, 3188535.3524026596 20226495.066577718, 3188285.3524026596 20226928.07927961, 3188535.3524026596 20227361.0919815, 3189035.3524026596 20227361.0919815))",PO_FI,Rovaniemi,217,356.0,POINT (3188785.3524026596 20226928.07927961),['Rovaniemi'],3188785.3524026596,20226928.07927961
28,"POLYGON ((5283013.874070927 19201437.47129848, 5283263.874070927 19201004.458596587, 5283013.874070927 19200571.445894696, 5282513.874070927 19200571.445894696, 5282263.874070927 19201004.458596587, 5282513.874070927 19201437.47129848, 5283013.874070927 19201437.47129848))",DJ_CZ,Cheb,252,563.0,POINT (5282763.874070927 19201004.458596587),['Cheb'],5282763.874070927,19201004.458596587
25,"POLYGON ((4046162.4052394507 19744046.116086088, 4046412.4052394507 19743613.103384197, 4046162.4052394507 19743180.090682305, 4045662.4052394507 19743180.090682305, 4045412.4052394507 19743613.103384197, 4045662.4052394507 19744046.116086088, 4046162.4052394507 19744046.116086088))",OP_SE,Enkoping,227,329.0,POINT (4045912.405239451 19743613.103384197),,4045912.405239451,19743613.103384197
253,"POLYGON ((3771598.6048500687 20374020.24239757, 3771848.6048500687 20373587.229695678, 3771598.6048500687 20373154.216993786, 3771098.6048500687 20373154.216993786, 3770848.6048500687 20373587.229695678, 3771098.6048500687 20374020.24239757, 3771598.6048500687 20374020.24239757))",PO_FI,Mikkeli,212,365.0,POINT (3771348.6048500687 20373587.22969568),['Mikkeli'],3771348.6048500687,20373587.22969568
79,"POLYGON ((3781857.045566661 19764659.528262805, 3782107.045566661 19764226.515560914, 3781857.045566661 19763793.502859022, 3781357.045566661 19763793.502859022, 3781107.045566661 19764226.515560914, 3781357.045566661 19764659.528262805, 3781857.045566661 19764659.528262805))",OP_SE,Hudiksvall,248,378.0,POINT (3781607.0455666604 19764226.515560914),['Hudiksvall'],3781607.0455666604,19764226.515560914
23,"POLYGON ((5456723.733697183 19509611.54419566, 5456973.733697183 19509178.531493768, 5456723.733697183 19508745.518791877, 5456223.733697183 19508745.518791877, 5455973.733697183 19509178.531493768, 5456223.733697183 19509611.54419566, 5456723.733697183 19509611.54419566))",DJ_CZ,Trebic,207,203.0,POINT (5456473.733697183 19509178.531493768),['Trebic'],5456473.733697183,19509178.531493768
